video_id,date,time,type,title,duration_sec,views,likes,comments,shares,whatsapp_shares,saves,downloads,total_engagement,engagement_rate,is_pinned,permalink,pulled_at,views_delta
7655220429946211605,2026-06-25,09:45,Video,"בניינים קרסו אחד אחרי השני: שתי רעידות אדמה חזקות בעוצמות 7.2 ו-7.5 בסולם ריכטר פקדו את ונצואלה. חשש לאלפי הר!גים ואף לעשרות אלפים, הנזק מוערך במיליארדים. טראמפ: מוכנים לסייע",98,228834,5771,120,603,162,356,108,6850,2.99,0,https://www.tiktok.com/@kan_news/video/7655220429946211605,2026-07-21 10:15,0
7655376147126979841,2026-06-25,19:49,Video,"חגיגות המוניות של תלמידי תיכון ברחובות ביירות, לאחר שבחינות הבגרות לשנת 2026 בוטלו. במקומן, ייחשבו ציוני המגן. ואיך זה היה נראה בישראל? (עומר שחר)",20,136962,6880,50,873,59,204,25,8007,5.85,0,https://www.tiktok.com/@kan_news/video/7655376147126979841,2026-07-21 10:15,0
7655059872697896193,2026-06-24,23:22,Video,"""מוכנים למסור נפש בשביל בחורי הישיבות ולימוד התורה"": מה דעתכם - מחאה לגיטימית?  @daniel.grovais",181,37588,953,73,34,8,60,16,1120,2.98,0,https://www.tiktok.com/@kan_news/video/7655059872697896193,2026-07-21 10:15,0
7654895995137838357,2026-06-24,12:46,Video,"לא רק את חמאס, גם טר!ר איראני הם מממנים @roikais1987 (אליאור לוי)",123,45236,946,5,86,39,58,34,1095,2.42,0,https://www.tiktok.com/@kan_news/video/7654895995137838357,2026-07-21 10:15,0
7654718062335134984,2026-06-24,08:15,Video,הם לא מפחדים,167,209579,6183,81,673,176,403,62,7340,3.5,0,https://www.tiktok.com/@kan_news/video/7654718062335134984,2026-07-21 10:15,0
7654585790449732884,2026-06-23,18:00,Video,ביג פאשן גלילות נשאר פתוח בשבת אחרי שבית המשפט מחק את העתירה נגד המתחם. אבל המאבק רחוק מסיום - ועשוי להשפיע על עסקים פתוחים בשבת בכל הארץ @ofir.halperin,204,85131,3641,28,290,37,163,14,4122,4.84,0,https://www.tiktok.com/@kan_news/video/7654585790449732884,2026-07-21 10:15,0
7654581217756564756,2026-06-23,16:24,Video,"כש-AI מאפשר לזייף כל אדם בכמה קליקים, חוקי המשחק משתנים. איך נדע למי להאמין במערכת הבחירות הקרובה? כתבו לנו בתגובות @ittaishickman2",461,13489,207,6,6,1,13,2,232,1.72,0,https://www.tiktok.com/@kan_news/video/7654581217756564756,2026-07-21 10:15,0
7654655626882338068,2026-06-23,21:13,Video,"""אנחנו לא אנרכיסטים"": שימי בלוי, ממארגני המחאה נגד הגיוס, רומז שהשיירות המתוכננות למחר עשויות להיות רק ההתחלה - ואולי להגיע גם לנתב""ג בשבוע הבא @mayarachlin",54,208277,7483,141,355,63,257,83,8236,3.95,0,https://www.tiktok.com/@kan_news/video/7654655626882338068,2026-07-21 10:15,0
7654275714186857749,2026-06-22,20:39,Video,"נתניהו קבע שהפריימריז בליכוד לא יבוטלו - והוא צפוי לקבל בין שמונה לעשרה שריונים. ח""כ טלי גוטליב לא מתרגשת: ""לבד אני שווה חמישה מנדטים"" @mayarachlin #כאןבשש",37,153074,7034,263,213,56,173,45,7683,5.02,0,https://www.tiktok.com/@kan_news/video/7654275714186857749,2026-07-21 10:15,0
7654308248539008276,2026-06-22,22:45,Video,נתניהו קבע: הפריימריז בליכוד לא יבוטלו  @shahar_glick1,149,37348,561,10,9,2,28,2,608,1.63,0,https://www.tiktok.com/@kan_news/video/7654308248539008276,2026-07-21 10:15,0
7653962829220957460,2026-06-22,00:25,Video,עוקץ ה-AI הזה צריך להטריד את כולנו  @roiyanovsky,162,240592,5437,60,2735,1031,1152,452,9384,3.9,0,https://www.tiktok.com/@kan_news/video/7653962829220957460,2026-07-21 10:15,0
7654246049544129812,2026-06-22,18:43,Video,לקראת המשחק בדאלאס: הצעיר שמאחורי להיט היציעים של ארגנטינה - שרוצה לשמור על התואר ⚽ @itsikzuarets,48,41447,1175,10,19,5,39,8,1243,3,0,https://www.tiktok.com/@kan_news/video/7654246049544129812,2026-07-21 10:15,0
7653820619934567700,2026-06-21,15:13,Video,מתגעגעים לצלמי הפפראצי? @amitharari,58,536316,20535,97,3284,86,1474,51,25390,4.73,0,https://www.tiktok.com/@kan_news/video/7653820619934567700,2026-07-21 10:15,0
7653809469427617044,2026-06-21,14:29,Video,הטאלנט של כל הטאלנטים: סוכן האמנים בועז בן ציון הלך לעולמו (יובל אגסי),918,17404,232,2,4,2,18,2,256,1.47,0,https://www.tiktok.com/@kan_news/video/7653809469427617044,2026-07-21 10:15,0
7653809917266234644,2026-06-21,14:31,Video,הספר שחוזר ללילה שלפני אותו בוקר נורא מצליח למצוא את הנקודות בהן המערכת כשלה (מואב ורדי),839,48839,2091,41,70,37,170,18,2372,4.86,0,https://www.tiktok.com/@kan_news/video/7653809917266234644,2026-07-21 10:15,0
7653843364261006612,2026-06-21,16:41,Video,"""ידוע שהאויב מתחשב בחגי ישראל"": עמוס הראל מסביר איך כמחצית מהלוחמים שהיו אמורים להיות מוצבים בעוטף - היו בכלל בבתים בבוקר 7 באוקטובר  (מואב ורדי)",37,22578,396,7,18,2,17,2,438,1.94,0,https://www.tiktok.com/@kan_news/video/7653843364261006612,2026-07-21 10:15,0
7653875731298094357,2026-06-21,18:46,Video,"בת הזוג של סמ""ר ליאב כבביה ז""ל ספדה לו: ""היית האהבה הראשונה שלי""",18,110798,13997,896,624,46,341,31,15858,14.31,0,https://www.tiktok.com/@kan_news/video/7653875731298094357,2026-07-21 10:15,0
7653870818916699412,2026-06-21,18:27,Video,"מצמרר: סא""ל אור יול, שנפצע קשה בלבנון לפני כחודשיים, ספד לחיילו ליאב כבביה ז""ל: ""הצלת את חיי, היית כמו אח קטן שלי""",16,234357,20477,1179,817,78,536,89,23009,9.82,0,https://www.tiktok.com/@kan_news/video/7653870818916699412,2026-07-21 10:15,0
7653919443642371349,2026-06-21,21:36,Video,"עמוס הראל: היו 13 הסימנים שפספסו בצה""ל בליל 7 באוקטובר (מואב ורדי)",59,58599,1633,99,153,51,133,41,2018,3.44,0,https://www.tiktok.com/@kan_news/video/7653919443642371349,2026-07-21 10:15,0
7653880711371427092,2026-06-21,19:06,Video,במחאה על מעצר של הורים מהחסידות שחשודים בה@נחת בנם: מאות חסיד גור חוצים במעברי החצייה בערד שוב ושוב - כדי לגרום לעומסי תנועה בעיר @daniel.grovais צילום: קובי ישראל,10,299692,7748,307,1447,330,318,308,9820,3.28,0,https://www.tiktok.com/@kan_news/video/7653880711371427092,2026-07-21 10:15,0
7653950187534060820,2026-06-21,23:36,Video,כמה יוקר המחיה ישפיע על ההצבעה שלכם בבחירות? @lielkyzer1,502,148791,5584,182,363,36,293,37,6422,4.32,0,https://www.tiktok.com/@kan_news/video/7653950187534060820,2026-07-21 10:15,0
7653909920558894357,2026-06-21,20:59,Video,"אחות קטנה שלא יכיר: עינב, אימו של נוה חבשוש ז""ל, נמצאת בהיריון - ""אולי זו מתנה שהשארת לי""",40,91610,7612,175,316,34,138,22,8241,9,0,https://www.tiktok.com/@kan_news/video/7653909920558894357,2026-07-21 10:15,0
7653937168653585685,2026-06-21,22:45,Video,"""נחזור ממשימתנו אחרי קרבות - כמנצחים"": סא""ל דור גדליה בן שמחון ז""ל, מג""ד גדוד 52 שנפל בסוף השבוע, תועד מחזק את לוחמיו רגע לפני הכניסה ללבנון 💔 (@itayblumental1כרמלה מנשה)",17,52728,4217,183,228,37,159,49,4787,9.08,0,https://www.tiktok.com/@kan_news/video/7653937168653585685,2026-07-21 10:15,0
7653910042202180885,2026-06-21,21:00,Video,ביום שבו חמישה לוחמים הובאו למנוחות: בביתר עילית חוגגים את שחרורו של עריק חרדי מהכלא הצבאי @daniel.grovais,19,189912,8254,143,828,119,278,122,9503,5,0,https://www.tiktok.com/@kan_news/video/7653910042202180885,2026-07-21 10:15,0
7653799029301726485,2026-06-21,13:49,Video,"״תכננו לטייל ולהביא עוד ילדים, ועכשיו אני קוברת אותך״: רעייתו של אלכסנדר פילין ז״ל, דריה (דאשה), איבדה את קולה בימים שעברו מאז שהתבשרה על נפילתו של בעלה. את ההספד שכתבה קרא בהלוויה חברו הקרוב של אלכסנדר, מתן, כשהיא לצידו",40,120762,11267,434,90,10,213,15,12004,9.94,0,https://www.tiktok.com/@kan_news/video/7653799029301726485,2026-07-21 10:15,0
