video_id,date,type,title,duration_sec,views,likes,comments
OS2WuFCuZXQ,2026-02-18,Shorts,בן ה-13 שהצית את שיערה של נוסעת: “היא הציקה לי - אז שרפתי לה את השיער” (הדס גרינברג),5,23093,107,36
uJryL71c8nk,2026-02-18,Shorts,עומר ונקרט מגשים חלום ומשיק קולקציית בגדים לזכר חבריו שנרצחו (יעל צ'כנובר),50,66641,944,5
c7ec--pt9w0,2026-02-18,Shorts,עומר ונקרט ובת הזוג עדי מסכמים את השנה שעברה עליהם מאז שחרורו מהשבי (יעל צ'כנובר),31,109642,1235,17
GHRCjxTWUp4,2026-02-18,Shorts,"הורים שכולים יוצאים נגד שינוי שם המלחמה ל""מלחמת התקומה"" (יערה שפירא)",37,57722,584,78
PTMvX55dWBQ,2026-02-18,Shorts,"""גם בחוק זיכרון השואה אין את המילה 'טבח'"": הח""כים מהקואליציה מסבירים (יערה שפירא)",53,14961,78,7
g-7jtwtNyQQ,2026-02-17,Regular,המאבטח מנע אסון בכפר סבא: מחבל ששוחרר בעסקה הסתנן לישראל - ונעצר בקניון,195,55456,736,155
xC7aFTVmllk,2026-02-17,Regular,"פחות חיילים, יותר טראמפ ורובלוקס: הטרנדים החמים לפורים 2026",198,15873,226,52
fsQKVYDJTmw,2026-02-17,Regular,שוב אובך: התחזית | 17.02.26,85,2038,28,2
dtT-AovLGKA,2026-02-17,Regular,מהשבי למסלול: המסר שכתב עומר ונקרט בחושך הפך לקולקציית בגדים,395,4653,52,5
1_HMKv4tP2M,2026-02-17,Regular,"""לא על גופתי המתה!"": הקרב של ההורים השכולים נגד שינוי שם המלחמה",308,2753,44,18
-AapGjZ4EOU,2026-02-17,Regular,מחממים מנועים לקראת האירוויזיון: הלהיט היווני שכבר הספיק לשגע את אירופה,336,23031,215,53
hKX2TUNbqFs,2026-02-17,Regular,"""לא רוצים לעבוד"": דור ה-Z משנה את חוקי המשחק בשוק העבודה",649,232200,2243,1511
YEkmpDUwcBg,2026-02-17,Regular,האובססיה החדשה של הרשת: למה כולם מדברים פתאום על הטרגדיה של משפחת קנדי?,238,7607,44,12
bfohvIAzUNs,2026-02-17,Regular,פתח באש במשחק הוקי - והתאבד: טרגדיה בבית ספר תיכון ברוד איילנד ,159,11232,124,40
RU13s9lRzh4,2026-02-17,Regular,מרדף דרמטי וירי לעבר הגלגלים: כך גנב רכב נתפס בלב ירושלים,162,19218,231,39
plHvFRoES80,2026-02-17,Regular,מאות אלפי שקלים מהברחות לעזה: ההסבר של בצלאל זיני לאישומים החמורים,274,7510,58,74
wh9BzHJuw_o,2026-02-17,Regular,"סמוטריץ׳ נגד שירות לוחמות: ""אחנך את בתי לא להתגייס""",195,5257,75,77
AmSAZ_yWzJg,2026-02-17,Regular,"""הסכמה על עקרונות"": המו""מ מול איראן בצל איומי נושאת המטוסים",242,12552,88,15
9kOVl1s8nKI,2026-02-17,Regular,"""הייתי במקום ובזמן הנכון"": אמאנדה הרוקחת הצילה תינוק שנחנק בהרצליה",75,170695,5187,324
pEkeUPAKh0I,2026-02-17,Regular,"אריאל מתמודד עם פוסט טראומה. כשניסה להיכנס לסופר פארם הוא גורש, רק בגלל כלב השירות שלו (איציק זוארץ)",73,138291,3030,176
VaeOgOlY470,2026-02-17,Shorts,מארב גזעני באשקלון: הודעת ווטסאפ מזעזעת הובילה ללינץ' אכזרי באשקלון (איציק זוארץ),5,11399,44,17
9UU3qvIdB9Q,2026-02-17,Shorts,סוף טוב: אדם נסחף עם כלבו בנחל שניר הגועש - שניהם חולצו בשלום (רובי המרשלג),21,36236,311,5
Z9kfYaCpVm4,2026-02-17,Shorts,"הגוזל הוא חלק מפרויקט ההשבה לטבע של הנשר המקראי בישראל (חיים גולדיטש, צילום סתיו מוסרי)",6,390872,3755,48
I84pbhfSodM,2026-02-17,Shorts,"סערה בכנסת: עימות חזיתי בין סמוטריץ' לח""כית ח'טיב יאסין מרע""מ (דקלה אהרון שפרן)",31,93516,1284,349
yiGX7lUABTU,2026-02-16,Regular,הפסקה קצרה מהאובך - שיחזור שוב ברביעי: התחזית | 16.02.26,94,5901,42,7
gDsYJrRkB98,2026-02-16,Regular,"יוצרת ""טהרן"" דנה עדן הלכה לעולמה בזמן צילומי העונה הבאה",254,39460,208,44
GLuu5zfUMQM,2026-02-16,Regular,"""המוכר סירב למכור לי"": המשפחות שירדו מהארץ - ומתמודדות עם אנטישמיות",671,61765,639,760
2L-Bkk0BREg,2026-02-16,Regular,"""עושים הודים"": ההודעה המזעזעת בוואטסאפ שהובילה ללינץ' אכזרי באשקלון",130,13494,151,184
ChvaKgEqrXI,2026-02-16,Regular,"""לא התפשרתי על שמירת נגיעה, גם בנמ""ר"": הנשים הקרביות עונות לביקורת",245,5811,80,54
AnkVGEZL4ws,2026-02-16,Regular,א' התקשרה להתלונן על בן זוגה במשטרה - ומצאה את עצמה מואשמת בתקיפה שלו,409,15093,147,80
_4OI3UpF5Gw,2026-02-16,Regular,"על מדים בלב הכפר: השודדים גנבו זהב בשווי מיליון ש""ח - וחטפו את המוכר",261,78716,538,142
pGmzLP8ETw8,2026-02-16,Regular,תקיפת החיילות בבני ברק: קרב הגרסאות בין המשטרה והצבא,185,16962,135,124
x0Ziw-WDSn4,2026-02-16,Regular,"העשרת אורניום והסרת הסנקציות: ארה""ב ואיראן מתכוננות לחידוש המו""מ",176,9749,71,3
djpX0HQQRkM,2026-02-16,Regular,המיליציה ששולטת במעבר רפיח: פעילות אבו-שבאב ברצועת עזה נחשפת בתיעוד חדש,252,46740,319,85
yFr3cqy86qA,2026-02-16,Regular,50 נרצחים מתחילת השנה: אב ובנו נרצחו באום אל פאחם,189,5841,59,60
TU6mWQsDdqI,2026-02-15,Regular,בדרך לחופשה עוצרים ב-AI: הסטארט-אפ הישראלי שמשנה את עולם הטיסות,243,22366,190,19
V7EXLt8AlS8,2026-02-15,Shorts,נמאס מהאפליקציות? השדכניות עושות קאמבק (מאי לורנס ביסמוט),38,157627,770,58
rSLyNVTHnF0,2026-02-15,Shorts,יכול להיות שהסתירו מאובמה את החייזרים שהראו לאורי גלר? (מאיה ראכלין),40,87933,846,150
qUjFdUS0vio,2026-02-15,Regular,סמוטריץ' הכריז מלחמה על הבנקים - אז למה אנחנו עלולים לשלם יותר?,303,11963,149,69
2z32mYrfntw,2026-02-15,Regular,"""המצב במדינה סגר עלינו"": מה מוביל ישראלים רבים לרדת מהארץ?",765,79935,878,1101
nrBH19nv-P0,2026-02-15,Regular,"""ב-GPT כתוב שאסור לך להיכנס עם כלב"": הלוחם אריאל הושפל בסופר פארם",303,48729,1231,422
0mMx69svMdA,2026-02-15,Regular,"ההתבטאות המפתיעה של אובמה: ""חייזרים קיימים""",242,30200,327,100
8ITf4JzPhEE,2026-02-15,Regular,מהמנהרות בעזה - לקרנבל בריו: שורדי השבי חוגגים את החיים בברזיל,120,7214,80,11
C7BQ20_hlRs,2026-02-15,Regular,השתחרר מהכלא - וחזר לעקוץ: הצעיר שרימה חיילים בהבטחה לחופשה מזויפת,215,15214,142,61
dTgG60aoMdY,2026-02-15,Regular,איך קשור אזרח ישראלי לפרשת רצח כפול של יזם קריפטו ובת זוגו בדובאי?,253,30610,158,17
alu7MCvpzY4,2026-02-15,Regular,אף אחד לא חסין: מסע הרצח בחברה הערבית לא עוצר,186,4444,57,62
tRjqR3yJi50,2026-02-15,Regular,הסכם או תקיפה? ההיערכות לחידוש השיחות בין ארצות הברית ואיראן,228,19110,147,13
adftgknegbk,2026-02-15,Regular,"כאוס בבני ברק: חיילות הגיעו לביקור בית של מלש""ב - והותקפו בידי המון זועם",224,36244,390,445
7uYkOeqBohM,2026-02-15,Regular,חורף? נכנסנו עמוק לעונת המעבר: התחזית 15.02.26,81,2676,37,4
3XV8-ho-Q9c,2026-02-15,Shorts,תפילין וסידור שרופים: זה מה שנשאר מהאופנוע שהציתו חרדים קיצונים בבני ברק,15,226943,1964,211
hNh5qJKBCgY,2026-02-14,Shorts,הופעה מרגשת בגרמניה של שורד השבי לואיס הר עם להקת רקדנים המורכבת מצאצאי פושעים נאצים (דב גיל-הר),21,104214,1136,41
iyTDjJ1kq7I,2026-02-14,Regular,סיוע לאויב והמסמך של הפרקליטות: מדרג האישומים נגד המרגלים לטובת איראן,182,6199,64,16
znHSJJthe5k,2026-02-14,Shorts,"""אוהב לישון"": דני אבדיה מפרגן לכל מי שהולך להקריב את הלילה כדי לצפות בו עושה היסטוריה🥱 (נתן גוטמן)",28,137826,2533,35
2_JHds45s7U,2026-02-14,Regular,"""כדורגל במקום כדורים פסיכיאטריים"": הליגה שמצילה את המילואימניקים",619,7931,90,6
5scuWyRIfTo,2026-02-14,Regular,נמאס לכם מטינדר? השדכניות חוזרות - ודוחקות החוצה את האפליקציות,739,26604,245,50
r77pGdnPOUg,2026-02-14,Regular,"האובך יורד, הטמפרטורות עולות: התחזית 14.02.26",81,3124,37,1
FAOUb1kY4us,2026-02-14,Regular,"""הוא צריך להתבייש"": טראמפ מגביר את הלחץ על הרצוג בסוגיית החנינה",175,17885,158,111
5_q4jkOp7z8,2026-02-14,Regular,"""לא תקין להסיר את המילה טבח, אטפל בזה בראשון"": ריאיון עם השרה מירי רגב",608,5443,55,38
auj7RWdL5yQ,2026-02-14,Regular,"""טראמפ נערך למלחמה של שבועות"": המו""מ מול איראן מתחדש - האם זו הסחת דעת?",201,24820,217,23
aQZlvLEZwfU,2026-02-14,Regular,"פוליטיקאים, נסיכים - וגם אהוד ברק? כך הפיל אפשטיין את האליטה העולמית",794,153322,1458,451
mPJzwnQlwPE,2026-02-14,Shorts,"""זה גורל"": פתק על חבילת מזון ששלחה נועה לאביהוא במלחמה - הפך לסיפור אהבה וחתונה",46,122822,1812,31
EFb4ib6y4e4,2026-02-13,Regular,גבי עמרני רוקד צעד תימני בגיל 91 - וזוכה בפרס ישראל,1060,36340,449,108
KBKJKtjoSSU,2026-02-13,Regular,הרווקים יוצאים מהאפליקציות: איך פוגשים בני זוג ב-2026 מחוץ למסך?,1185,46553,507,117
IWSWIIlEeTo,2026-02-13,Regular,"""האמא של הבופור"" הלכה לעולמה: פרידה מהאישה שהפכה לסמל המחאה נגד המלחמה",1128,9852,124,60
YzvMAIojR2M,2026-02-13,Regular,"סולימאן מסוודה: ""אני מסתובב עם גז פלפל. כאזרח ערבי, גם אני מפחד""",110,6701,122,80
OwIdROh2tqk,2026-02-12,Regular,"הוליווד נפרדת מהשחקן ג'יימס ואן דר ביק - לנצח ""דוסון קריק""",245,11488,146,17
xuW1ARjnO6M,2026-02-12,Shorts,"תיעוד קורע לב: אמא של ניצן גויכמן ז""ל הגיעה לבית הזיקוק אחרי שביתה לא ענתה לה - וגילתה שהיא נהרגה",46,247526,2682,96
PQRL7NkwyUY,2026-02-12,Shorts,"טראמפ תקף את הרצוג: ""הנשיא מסרב לתת לנתניהו חנינה - הוא צריך להתבייש""",26,176664,3657,291
TUYVDrxbrcQ,2026-02-12,Regular,חרם בפיתה: המסעדנים הישראלים שנשארים בניו יורק למרות העלייה באנטישמיות,630,63409,424,79
MD0nSsIYe58,2026-02-12,Shorts,תיעוד מצמרר מטייבה: צעירה נורתה מטווח אפס - והצליחה להימלט,15,127412,717,119
4nLlX2P_wsw,2026-02-12,Regular,מסמכי אפשטיין חושפים: כך אהוד ברק הסתיר את הקשר העסקי עם עבריין המין,139,22238,205,80
4Dg2x_jvEk0,2026-02-12,Regular,"קרדיולוגיה, פנימית ואפילו היריון בסיכון: אשפוזי הבית מתרחבים ומשתכללים",325,4302,48,10
QFKjD22rQ_A,2026-02-12,Regular,"""אמא לא תחזור"": ניצן גויכמן ואירינה רדצ'וק נהרגו בבית הזיקוק",322,21536,222,46
KR7qMBfA6x4,2026-02-12,Regular,תינוק בן 4 שבועות נפטר אחרי שצרך נוטרילון - ההורים זועמים,198,10348,105,40
ZF4mr1Nv4u4,2026-02-12,Regular,"גם אחרי הפגישה עם נתניהו: טראמפ מתעקש להמשיך במו""מ עם איראן",190,11625,83,14
EupgwP0_IkM,2026-02-12,Regular,אישום: איש מילואים ואזרח השתמשו במידע מסווג באתר ההימורים פולימרקט,265,19807,160,41
5L5hiqwJ1-4,2026-02-12,Regular,"5 נרצחים ב-12 שעות: החברה הערבית מדממת, המפכ""ל הכריז על מצב חירום לאומי",277,3493,37,45
jzarTLTE2H4,2026-02-12,Shorts,מפסיקים להחליק ימינה: איך מוצאים אהבה בימינו?,56,18282,88,0
JnHWdCYlZnc,2026-02-12,Shorts,תיעוד מפחיד מסין: בולען ענק בלע כביש בשנגחאי (רם אלי ברנדס),20,161488,1103,86
L1XA2bq7nNU,2026-02-12,Regular,הכלי הזה נתן לי כוחות על - ועשה סיוטים לוויקס ומאנדיי,383,96381,2078,281
zXfDEAlNXqY,2026-02-12,Shorts,מבצע הצלה בלב ראשון לציון: לוחמים ירדו אל בור עם גזים רעילים - וחילצו כלבה בחיים,9,266312,2184,28
xqUJySJ_Gbs,2026-02-11,Regular,חגיגות 47 למשטר האייתוללות בצל המשבר: נשיא איראן מתנצל בפני העם בלב טהראן,178,13122,100,30
WGXXiCw_RP8,2026-02-11,Regular,רגע ההכרעה קרוב מתמיד: נתניהו וטראמפ בשיחה על איראן בבית הלבן,154,17996,119,24
z5CcxVRDDe8,2026-02-11,Regular,שתי עובדות נחנקו למוות: האסון בבית הזיקוק באשדוד,201,21826,164,43
PDsu-EXWDQQ,2026-02-11,Regular,חומת מגן טכנולוגית: היחידה שמגנה על גברים ונשים מאוימים 24/7,374,6097,75,9
eZXdpTyR7hY,2026-02-11,Regular,"""כדי ללמד לקח"": כתב האישום שחושף את תג המחיר בגוש עציון",177,4332,43,39
WvdznwOBU3M,2026-02-11,Regular,"""טשטוש המציאות"": משרד רה""מ נגד המילה ""טבח"" בחוק ההנצחה",256,3193,47,30
Bv321Jyzs7w,2026-02-11,Regular,"""ריססו אותנו בגז"": תלמידי סכנין מדברים על התקיפה בעמק המעיינות",439,6788,108,164
WVkXG6GQ5Fg,2026-02-11,Regular,"התעלומה שמסעירה את ארה""ב: לאן נעלמה אימה של מגישת החדשות?",175,6679,55,7
YoHAoJWshFI,2026-02-11,Regular,"""מסעדות מעופפות"": האם הארוחות בטיסות באמת השתפרו?",221,15450,126,25
rmqxdJifZT8,2026-02-11,Regular,התחזית 11.02.26,94,2200,19,2
hlOmRcmZ3l8,2026-02-11,Regular,"בית ספר לכלבים: הגנים שבהם החברים על ארבע, הם הילדים",324,33704,696,142
mLbeSxyTpIA,2026-02-11,Regular,אגם רודברג נזכרת בשנים הראשונות שלה בתעשיית הבידור - כילדה קטנה בעולם של גדולים (דנה הרמן),72,260076,3336,99
79D6TOheIUI,2026-02-11,Shorts,"שיאי טרור יהודי ביו""ש: המשטרה מאבדת שליטה - או עוצמת עיניים? (אורן אהרוני)",52,15555,121,83
wFnetigniT8,2026-02-11,Regular,שקט הוא רפש: האמת המטלטלת על מה שקורה עכשיו ביהודה ושומרון | שובר חומות,321,19425,257,235
bqR0I3G56bw,2026-02-10,Regular,"שיאי טרור יהודי ביו""ש: גופי הביטחון מאבדים שליטה - או עוצמים עיניים?",804,8731,126,278
G1h7Gk9waIU,2026-02-10,Regular,עד השמיים ובחזרה: טיסה במטוס קרב כמתנה ליום האהבה?!,238,11717,139,18
RyPp7-1Uovk,2026-02-10,Regular,לא רק ג'אנק-פוד: מסעדות היוקרה כובשות את הקניונים,332,20377,132,34
COTZ99paOoE,2026-02-10,Regular,ירידה נוספת בטמפרטורות - ואפשרות לגשם: התחזית 10.02.26,86,4740,25,3
DOGp9jNJGhs,2026-02-10,Regular,"""זה הניצחון שלי"": אלון אהל חוגג את החיים עם השירים שליוו אותו בשבי",368,19115,310,22
csKvyIdF6W8,2026-02-10,Regular,מנהרת הענק שתציל את הצפון? בתוך מתקן ההתפלה הגדול בישראל,198,29669,341,40
7i_zyjp2kj0,2026-02-10,Regular,תיעוד בלתי נתפס: נהג הסעות מהשרון נתן לתלמידי חטיבת ביניים לנהוג באוטובוס,144,12312,123,41
6ON6BwBexdg,2026-02-10,Regular,תורים ארוכים ומחירים שוברי שוק: ההתנפלות על רשת הסטוק החדשה של רמי לוי,240,100367,809,237
tu5D4cUzC1Q,2026-02-10,Regular,נעולים בחוץ בגשם ואוכלים על הרצפה: התנאים המחפירים במתקן המעצר לחיילים,167,20942,166,142
KLljrkkJdAM,2026-02-10,Regular,"""אסור לזלזל באויב"": ההיערכות במערכת הביטחון למערכה חדשה נגד איראן",274,27193,242,35
2vdNipfc2mQ,2026-02-10,Regular,"""ערוכים לסייע בשמירה על השלום"": צבא אינדונזיה בדרך לעזה",159,26652,309,131
AQaMbiTJZNA,2026-02-10,Regular,"""דם ערבי אינו הפקר"": יום השיבוש נגד האלימות בחברה הערבית",203,2948,45,42
2MtAeapWHf0,2026-02-10,Regular,"""נתתי לו מכה בראש כי לא רצה לישון"": התיעודים הקשים מההתעללות בגן בנתניה",287,15839,316,175
ix3cFxIE7ds,2026-02-10,Regular,נתניהו בדרך: האם זו ההזדמנות האחרונה של ישראל לעצור את ההסכם עם איראן?,157,5600,54,7
J2SdKnf9o1s,2026-02-10,Regular,איראן נערכת לתקיפה: הצילומים שחושפים את ההכנות במתקני הגרעין,155,10705,90,14
72SfqHqDfzg,2026-02-09,Regular,מהבמה לחדר החקירות: הצד האפל של הכוכבים הכי גדולים בישראל,276,52896,391,178
ehdI_kDVYRs,2026-02-09,Regular,המשחק הכפול של איראן: עמדה נוקשה בחוץ ויד ברזל נגד מחאות בפנים,203,8028,69,7
nQATtAFkMTU,2026-02-09,Regular,"פשיטה לילית בלבנון: צה""ל עצר בכיר בארגון המזוהה עם חמאס",156,7840,90,8
aMqa2bwtuTM,2026-02-09,Regular,מכה לבן גביר: בית המשפט קבע - השר התערב במינוי קצינה משיקולים זרים,218,7424,74,88
0lTDwpe2_4E,2026-02-09,Regular,"""אתה גאון אבא, הזמיר שלי"": הפרידה המצמררת ממתי כספי",532,48957,637,80
LmPar1i-frw,2026-02-09,Regular,מחדל המשילות באופקים: קטטה המונית בין חמולות בלב העיר,197,8844,97,60
GYo9C7_WjsU,2026-02-09,Regular,"""הבה נגילה"" בלב עזה: שנתיים למלחמה, כך נראים החיים ברצועה",511,78833,609,412
EVvoMiAhpv8,2026-02-09,Regular,"""רכבת אנושית"": 60 שב""חים נתפסו חוצים יחד את גדר ההפרדה",128,11006,145,54
oMaCGlL4XXE,2026-02-09,Regular,"""אני הסיוט של כל אחד"": אלמנתו של רון זעזעה את הכנסת בעקבות מחדל אילת",234,9501,92,28
Ljihn8JOohI,2026-02-09,Regular,"""שיעור באחריות"": נפגעי ה-7 באוקטובר מתייצבים מול נתניהו",359,4252,104,124
jeIZ-Xi8V2w,2026-02-09,Regular,דור ה-Z מחפש תשובה: איך הפך הרב מבני ברק לכוכב טיקטוק?,669,80917,1327,397
Kf_1RU0Q_Pg,2026-02-09,Regular,"הקלטות, גזענות ובית המלוכה: הסודות החדשים של פרשת אפשטיין",155,22690,208,86
6WUIHGcVgXU,2026-02-09,Regular,התחזית 09.02.26,94,1593,22,1
T0JHKXAdYz0,2026-02-09,Regular,"האמת על רפורמת החלב: שוק חופשי או סתם יח""צ של בחירות?",599,56075,1598,502
2qX1xF0qSA0,2026-02-09,Shorts,"האמירה האמוללה של נציגת האו""ם פרנצ'סקה אלבנזה (רם ברנדס ואיתמר מרגלית)",18,24415,136,63
hEtEbN8hN4k,2026-02-09,Regular,"""לא איבד את חוש ההומור עד הסוף"": ריקי גל נפרדת ממתי כספי",276,8451,104,21
f4mSCQksvXA,2026-02-09,Shorts,"כתב אישום נגד שני תושבי ערערה על החזקת אמל""ח, אחת הראיות: תיעוד של הפעוטה מחזיקה M-16 (אסף פוזיילוב)",13,7526,59,13
sLhD0SqAzwg,2026-02-08,Regular,קנס של 120 מיליון שקל לאל על: גבתה מחירים מופרזים בזמן המלחמה,227,11708,154,35
76ZGIrelADY,2026-02-08,Regular,"ירידה קלה, עדיין חם מהרגיל: התחזית | 08.02.26",73,1296,15,1
L4X8-Wgg-rk,2026-02-08,Regular,"אבל בספורט הישראלי: דיוויד פדרמן, מבעלי מכבי ת״א בכדורסל, הלך לעולמו",241,8884,89,10
qd9t298U5oA,2026-02-08,Regular,חבילה עוברת: הצרכנים חוגגים והעסקים זועמים מאז הוכפל הפטור ממע״מ,314,36363,370,160
qghiZyrG8Mc,2026-02-08,Regular,איך הילולת הבאבא סאלי בנתיבות הפכה לפסטיבל ריקודים של דור ה-Z?,720,32594,335,108
r0dpkAGhsdU,2026-02-08,Regular,״פטר את השר בן גביר״: שיירת מחאת החברה הערבית הגיעה למשרד ראש הממשלה,170,3514,38,48
EtXodEvFTNw,2026-02-08,Regular,הזיהום בנוטרילון: אלפי הורים מצטרפים לתביעה הייצוגית נגד טבע,271,11938,101,52
PGh1TSwfa78,2026-02-08,Regular,לינקולן לפקודתכם: נושאת המטוסים העצומה שמאיימת על איראן,330,96181,736,77
gcNvyZR3OMU,2026-02-08,Regular,"לקראת פיצוץ? תוך כדי משא ומתן, האיראנים ממשיכים לאיים במלחמה אזורית",125,13537,59,10
olGR_2rHMaA,2026-02-08,Regular,בקצה השמיים: מילד פלא ללב הפסקול הישראלי - פרידה מהיוצר האהוב מתי כספי,815,83707,1381,160
wiFBhP2OP-E,2026-02-08,Regular,קילו קריסטל בתוך קבר: כך הפך בית עלמין באשדוד למחסן סמים לעבריינים,191,20056,175,68
zEBtmZWZ8nc,2026-02-08,Regular,״אין איש מחכה לי שם״: מתי כספי הלך לעולמו בגיל 76,165,11012,197,32
wz5o6Ki6hvc,2026-02-07,Regular,עכשיו תור הזהב: המחירים משתוללים - וכל העולם מנסה לקנות מטילים,668,30578,232,57
ztc2XIwibJ8,2026-02-07,Regular,הקשר הצרפתי: נילי וראשל מואשמות בסיוע לרצח עם - בגלל הפגנה,533,7870,148,98
g45QQ9P6H8c,2026-02-07,Regular,"מאסיר - למפקד: המסע של א' ממאסר על דקירה ועד לפיקוד בצה""ל",549,17530,262,21
lPb18D5zlow,2026-02-07,Regular,התחזית | 07.02.26,68,1647,24,3
7iu_9qaM2qc,2026-02-07,Regular,"בריון אלים או ""מציב מראה לשמאל"": מאיפה הגיח מרדכי דוד לחיינו?",426,67370,753,677
CwcYa_YoebM,2026-02-07,Regular,"""לא עשיתי טעות"": טראמפ פרסם סרטון של הזוג אובמה כקופים",149,20430,227,91
fdZjINpiFf8,2026-02-07,Regular,"מו""מ בלי התקדמות? נציגי ארה""ב ואיראן נפגשו בעומאן",169,11740,63,5
XX58vweMjwg,2026-02-06,Regular,"""אני בן אדם של ניגודים"": אגם רודברג חוגגת 40 - ומדברת על הכול",1224,75959,509,67
eHE8_bz2MOc,2026-02-06,Regular,"לא נשבר: אושיק לוי איבד את אשתו, בתו ואחיו - אך מתעקש להיות אופטימי",1045,59453,872,198
t1gGI7gAawA,2026-02-06,Regular,"נועה שרדה את הטבח - והפכה לאלופה בריקוד על עמוד: ""נתן לי סיבה לקום בבוקר""",1170,13230,167,32
kM0JIiwDIe4,2026-02-06,Regular,המאבק על המוניטין: האם חולון ובת ים יצליחו אי פעם להיפטר מהתדמית הישנה?,811,70391,573,140
Icr_v_4I2ww,2026-02-06,Regular,שבועות של דם ודמעות: מה נשאר מהמחאה באיראן אחרי החיסולים ההמוניים?,247,24263,170,18
ZHO3i7ysNws,2026-02-06,Regular,"אופטימיות זהירה - או מלכודת: האם השיחות של איראן וארה""ב יובילו להסכם?",209,11077,84,5
2Vbh4OrvsS8,2026-02-06,Shorts,תיעוד קשה | האוטובוס סוטה מנתיבו - ודורס את הולכי הרגל (נעם גולדברג),6,23458,103,12
QT7Mr8IzuOg,2026-02-06,Regular,מזג אוויר אביבי בעיצומו של החורף: התחזית 05.02.26,81,1566,18,5
emEyafUxwa4,2026-02-05,Regular,לשבור את הקרח: אולימפיאדת החורף יוצאת לדרך - עם משלחת ישראלית,184,10676,74,5
HaFQ8ySesiE,2026-02-05,Regular,המסלול שלו: האיש שהלביש את נועה קירל ונטע ברזילי עובר לקדמת הבמה,688,14309,163,9
4oJNi56yUOw,2026-02-05,Regular,"""נתניהו, תעזור לי"": הטרנד האנטישמי בטיקטוק שסוחף את צעירי ארה""ב",198,32508,392,228
vxBwDa2wFBw,2026-02-05,Regular,מתא המעצר למבחן הבגרות: המהפך של האסירים בכלא הצבאי,503,47408,523,152
9o5bouOOAhE,2026-02-05,Regular,מלחמה בלופ: המשפחות של הלומי הקרב שנותרו שקופות במערכה,678,7951,91,19
q32iXGDZz0U,2026-02-05,Regular,בוכים על חלב שנשפך: הרפתנים נאבקים בסמוטריץ' - בין הרפתות בעוטף להפגנות בירושלים,894,16253,131,197
d4zLmGTh_iw,2026-02-05,Regular,נרצח אחד ביום: מרחץ הדמים בחברה הערבית לא עוצר,234,12700,119,91
6AtrJuEhWXM,2026-02-05,Regular,"איזנקוט חשף: המסמך שהודלף ל""בילד"" סיכן מקור מודיעיני בלב עזה",182,4454,48,30
5WEawX2HriA,2026-02-05,Regular,"מראש השב""כ ועד הברחות לעזה: האישום שמטלטל את משפחת זיני",276,6864,49,48
MxO_hSAWr3Y,2026-02-05,Regular,"הסכם או פיצוץ? למרות הכל - איראן וארה""ב נפגשות מחר לפתיחת המשא ומתן",183,11324,83,8
0ENuzG38nbw,2026-02-05,Regular,"לוח המונופול של טראמפ: כך נשיא ארה""ב משתלט על העולם | סיפור עולמי",409,43197,492,50
TsTboN_UlXo,2026-02-04,Regular,ברוכים הבאים לפוסקאס: אשר ונהוראי מדברים על החיים ושוברים את הרשת,334,134092,480,200
0ymszNVNE-Q,2026-02-04,Regular,"""איפה לעזאזל ראש העיר?"": הסיבה שבניו יורק כבר זועמים על ממדאני",174,27655,264,64
DQabxm0QaLs,2026-02-04,Regular,המשטרה חושדת בחטיפה: אמא של מגישת החדשות נעלמה ממיטתה בלי עקבות,186,9739,62,10
BhxW_zvdF8w,2026-02-04,Regular,"""מתחרט ומתנצל על כל דקה שביליתי איתו"": מסמכי אפשטיין מסבכים את ביל גייטס",205,39436,274,116
ey3ok2zsaTw,2026-02-04,Regular,מוות בחופשה באילת: הכאוס בבית החולים יוספטל שהוביל למותו של רון | תחקיר,995,136423,1042,493
YTu02qjZD6A,2026-02-04,Regular,"""הרביצו לי, הרגשתי מושפלת"": ולריה הותקפה בבית הספר - ומפחדת לחזור",265,11725,339,256
mJHzyCNNsE4,2026-02-04,Regular,"""החלום שלי הוא לחזור לחיות"": הלומי הקרב נאבקים על הכרה - ומנסים להשתקם",650,7766,103,11
7Jk0RezcEc8,2026-02-04,Regular,אבירים על גלגלים: יחידת האבטחה החדשה שתגן על נהגי האוטובוסים,237,20211,290,133
bAIVXDrpQRY,2026-02-04,Regular,"סכסוך הדמים בחברה הערבית: ""שהמשטרה תיכנס ותעשה את עבודתה""",221,9636,73,47
jRjH1TbcRKU,2026-02-04,Regular,"""העם דורש חלב ישראלי"": מחאת הרפתנים נגד הרפורמה של סמוטריץ׳",163,7490,69,109
vS9HAe_eRHg,2026-02-04,Regular,"סיגריות, טלפונים וחלפים לרכב: הסחורות שהבריחו ישראלים לעזה בזמן מלחמה",249,12267,117,100
6Mr5oYOAqcs,2026-02-04,Regular,הניסיון האחרון למשא ומתן נכשל? השיחות האמריקניות עם איראן - בוטלו,198,27524,221,17
HXRUw85X_qs,2026-02-04,Regular,הבגידה הגדולה: הם ניצחו את דאעש עבור העולם - ואז הוא נטש אותם | בשכונה שלנו,508,59207,897,136
I_qy39eFe-o,2026-02-04,Regular,לא רק לנשים: הנגיף השקט שגורם לסרטן גם אצל גברים,277,14516,157,37
