video_id,date,type,title,duration_sec,views,likes,comments,shares,whatsapp_shares,saves
7631852870614142225,2026-04-23,Video,"""שלא יהיו עוד מלחמות ונחיה באושר"": זה מה שילדי ישראל ביקשו לאחל למדינה ביום העצמאות  (שלי טפיירו)",16,60302,2073,10,22,7,49
7631660243704925457,2026-04-23,Video,רב הנסתר: כוכב הטיקטוק שהתחזה לרב וגנב את ההצגה בטקס המשואות (עופר חלפון),138,520666,21184,70,1222,281,1051
7631652062673046785,2026-04-23,Video,"מכינת ""אחים"" הוקמה בידי אחים שכולים ושמה למטרה להכין לגיוס גם בני נוער עם עבר פלילי @nofar_moshe_ferdo",652,174783,11820,65,263,72,448
7631648974063078657,2026-04-22,Video,האם בריטניה נפרדת מהסיגריות? זו לפחות התקווה בממשלה (דב גיל הר),149,517919,25969,139,3447,165,1174
7631656014063979793,2026-04-22,Video,הלוחם ארי שפיץ נפצע באורח אנוש בעזה - וצעד על במת טקס המשואות עם שתי פרוטזות (ויקו אטואן),59,45808,2213,51,45,20,37
7631590915785985301,2026-04-22,Video,למה לא שולחים את כוכבה לאירוויזיון? @amitharari,40,50937,1395,11,34,8,54
7631503471115635989,2026-04-22,Video,"המסע הבלתי ייאמן של ארי שפיץ: בזמן שהרופאים רק קיוו שהוא יתעורר, לארי שפיץ היו תכניות גדולות - אחרי 200 ימים של מלחמה על כל צעד, הלוחם שנפצע אנוש הגיע עד הר הרצל והדליק משואה (ויקו אטואן)",781,182077,8394,60,114,51,238
7631491760228928788,2026-04-22,Video,"דור העתיד כבר כאן: הכירו את המכינה שבעוטף שמגשימה את הצוואה של חן בוכריס ז""ל והופכת נערים בסיכון ללוחמים הכי טובים בצה""ל  @nofar_moshe_ferdo",656,924658,50082,171,1655,454,2775
7631292654499663125,2026-04-21,Video,"חאבייר אמת של ישראל🔥🎆 ראש ממשלת ארגנטינה, חוויאר מיליי, גנב את ההצגה בטקס המשואות כשאמר בעברית ""עם ישראל חי"", שר בספרדית ורקד עם חיילים על רחבת המסדרים בהר הרצל.",37,105748,6397,57,255,106,236
7631280855079472405,2026-04-21,Video,"""לכבוד הסבים והסבתות של כולנו - בזכותם הבן שלי אוכל בשישי מטבוחה וקניידלך""👨‍🍳 השף אסף גרניט השיא משואה הערב בהר הרצל ואמר בנאומו: ""אנחנו עם שיודע להתכנס בחזרה סביב שולחן אחד, סיר אחד, סיפור אחד ולמצוא את הכוח לקום מחדש יחד""",62,835090,47986,587,1616,270,1250
7631204514913094932,2026-04-21,Video,התיעוד המצמרר שחושף את הקרב הבלתי נתפס על מוצב יפתח: עשרות מחבלים מול קומץ לוחמים  - יחפים ועם מחסנית אחת בלבד @nofar_moshe_ferdo @liran_kogahinoff,668,777782,34580,212,732,199,1866
7631197559859514625,2026-04-21,Video,"הערב ומחר במהדורת כאן חדשות: הסיפור מעורר ההשראה של משפחת בוכריס מצדה ושלום בוכריס איבדו את אחיהם חן, סגן מפקד מגלן, שנפל בקרב, ואת אחותם ליאל למחלת הסרטן זמן קצר לאחר מכן. במקום לשקוע בכאב, הם בחרו להקים - יחד עם משפחתו של אריאל בן משה ז""ל - מכינה קדם צבאית: לוחמי יחידות מובחרות לצד אסירים משוחררים שמקבלים צ'אנס אחרון להשתקם דרך שירות קרבי @nofar_moshe_ferdo",37,291165,21907,235,263,46,432
7631185516066606353,2026-04-21,Video,"""בגיל צעיר הוא ביקש להסתפר קצוץ - החלום שלו היה להיות חייל: ""הוריו של איתי ז""ל מספרים על החיים בצל השכול 💔 (ריאד עלי)",44,590412,60688,446,665,63,1469
7631164254632021265,2026-04-21,Video,"יו""ר האופוזיציה לפיד הגיע לחלוק כבוד לח""כ לשעבר גדי איזנקוט, שבנו נפל בקרב ברצועת עזה ב-7 בדצמבר 2023 @yaelciec",20,252538,15904,66,89,20,248
7631157589358677265,2026-04-21,Video,"תקרית חריגה בטקס בעוספיא: ראש העדה הדרוזית אמר ש""המדינה נפקדת בחיי משפחות הנופלים"", נוכחים צעקו לעבר השר אלי כהן: ""את בתי הבנים הורסת הממשלה לא ט*לים מאיראן"" (אורלי אלקלעי)",58,424794,9512,122,1068,470,598
7631143785912749329,2026-04-21,Video,"""מסע ייסורים של שבע שעות"": נתניהו מספר על הרגע שבו שמע על נפילת אחיו יוני - ועל הנסיעה להוריו כדי לבשר להם את הבשורה המורה",44,309428,33827,444,645,114,931
7631136945376070929,2026-04-21,Video,"בין אסון המסוקים ל-7 באוקטובר: הסיפור מאחורי השיר ""שום דבר לא יפגע בי"" (אלון שרביט)",768,181333,15961,75,264,72,548
7630976438417640725,2026-04-20,Video,"""להיות סבא וסבתא לילד שלו יהיה סוג של ריפוי מהעצב הנורא הזה"": המשפחות שנאבקות להביא לעולם נכד מבנם שנפל ❤️‍🩹 (יפעת עמיאל)",860,375747,33185,257,499,60,935
7630879773421538581,2026-04-20,Video,"הוא שרד את התופת בעזה, אבל הלב לא עמד במשא💔: אלירן מזרחי ז""ל נחשב ל""סופרמן"" של החברים, עד שהפוסט-טראומה הכריעה אותו. אימו ג'ני יוצאת למסע כואב כדי להבין איך הגיבור שלה נשבר - וכדי למנוע את האסון הבא (יאיר ויינרב) (@nofar_moshe_ferdo)",89,681500,59457,734,901,98,2011
7630778723914026257,2026-04-20,Video,"מסעדה, בית קפה או בר? במציאות הכלכלית שבה אנחנו נמצאים, יש מצב שכל התשובות נכונות (עופר חלפון)",356,73241,1432,10,165,38,115
7630774691006860545,2026-04-20,Video,"התמיכה של הנשיא טראמפ בישראל חזקה למדי, אבל בציבור האמריקני - שפל חסר תקדים (נתן גוטמן)",343,179328,3942,14,183,55,225
7630770082142063888,2026-04-20,Video,"יומן השכול הלא שגרתי של דפני בק, שאיבדה את בעלה רב סרן במילואים איתי יהושוע ז""ל - מאבטח שב""כ שנפל בקרב בבארי (יפעת עמיאל)",641,204788,9886,30,70,17,296
7630755230765878545,2026-04-20,Video,סוכרייה או דקירה: איך ויכוח בגין אי תשלום על סוכריות גומי התגלגל לשליפת Oכין ואלה? (שלי טפיירו),197,1449616,47546,1133,7590,1347,3793
7630552922975227156,2026-04-19,Video,מיליי על המיקרופון: נשיא ארגנטינה חביאר מיליי הצטרף לשירה בחזרה הגנרלית של טקס המשואות - וגנב את ההצגה 🎤 (נוב ראובני),51,186767,9845,295,844,327,319
7630176748415765780,2026-04-18,Video,"אביו של ירדן בוסקילה ז""ל, שנרצח ב-7 באוקטובר, בטקס ""ישכח"" של מועצת אוקטובר: ""זה פצע פתוח שדורש חקירה ודורש צדק. לא ניתן לכם לשכוח""  (אסף פוזיילוב)",39,114166,7446,369,78,12,146
7630132747226434817,2026-04-18,Video,כשאין סדר בתרגילי הסדר: הסרטון מחגיגות 60 שנות עצמאות לישראל שגרם לכל הפאנל לצחוק  @ifatglick1 (תמר אלמוג),53,281283,6857,21,201,15,294
7629840163446820116,2026-04-17,Video,"אחרי תקופה ארוכה במרחבים המוגנים, בצפון מאוכזבים מהפסקת האש בלבנון (חן ביאר)",265,249770,6530,43,334,73,331
7629446476376149269,2026-04-17,Video,"""אופוריה"" חוזרת למסך: איך הסדרה תמשיך לאחר הפסקה של 4 שנים? @amitharari",536,226932,17095,75,878,50,1245
7629453498689522960,2026-04-16,Video,"צדק מאוחר? לי זיתוני בת ה-25 נהRגה בתא!נת פגע וברח בת""א בשנת 2011. הדורסים, אזרחי צרפת, נמלטו מהארץ תוך שעות, ולמרות מאבק עיקש של משפחתה - הם מעולם לא הוסגרו לישראל. היום, 14 שנים אחרי, מי שאחז בהגה ונטש את לי ז""ל נ!רה למ!!ת",118,269380,12573,111,204,41,463
7629446104882367765,2026-04-16,Video,אלפי שקלים על הכביש לאור יום – זה מה שקרה כשעסקת Oמים הסתבכה ברמלה @hadasgrinberg,162,1467768,43268,365,7641,1507,3664
7629432184008379665,2026-04-16,Video,"בדרך להסכם שלום עם לבנון? אחרי הכרזת טראמפ על הפסקת אש, ראש הממשלה נתניהו מסביר (גילי כהן) @suleiman.maswadeh 📷: איתי בית-און, יחזקאל קנדיל / לע""מ",82,220842,7034,189,360,70,311
7629333275609287957,2026-04-16,Video,פיקאסו מקורי ב-100 אירו??? ההגרלה שהסעירה את עולם האמנות והזוכה המאושר (דב גיל הר),189,219451,9606,28,246,67,338
7629278289600843028,2026-04-16,Video,אולי צריך להפגיש אותו עם פאנצ׳? 🥹 #מקסיקו #חיות #בעליחיים #גןחיות (איתמר מרגלית),28,58414,1825,29,160,12,65
7629068820291865876,2026-04-16,Video,במשטרה הופתעו לגלות שסבתא בת 74 ניהלה רשת סמים באילת עם משפחתה @itsikzuarets,287,1142230,35008,335,10152,2362,2838
7629068351888739604,2026-04-16,Video,בקיץ הקרוב מחירי הטיסות עומדים להיות יקרים מאוד. כמה יקרים? @noamgoldbergg,488,84234,1968,25,54,12,90
7629082631354764560,2026-04-15,Video,האזנות המשטרה נחשפות: איך סבתא לחמישה מאילת הפכה לסוחרת סמ*ם?  @itsikzuarets,52,1502935,66642,672,27637,3628,6462
7629070090415148308,2026-04-15,Video,"""הסבלנות שלנו פוקעת"": סבבי המילואים לא נגמרים - ואין חוק גיוס באופק @nofar_moshe_ferdo",66,36507,1357,8,24,5,27
7629065638769741076,2026-04-15,Video,"""80% רוצים הסכם שלום עם ישראל"": התגובות בתוך לבנון למשא ומתן @anastasia.stu7",213,89365,1886,32,131,31,113
7629064073308687633,2026-04-15,Video,"אודיה פינטו מתעדת את הירו@ים בצפון: ""אתן מבינות מה זה שי@ור?!"" @rubihammerschlag",7,471474,20303,30,527,32,655
7629058571178675472,2026-04-15,Video,"""השגריר הכי טוב של ישראל"": דני אבדיה משגע את ה-NBA @yoavborowitz 📸: AP",47,79783,3838,9,45,8,81
7629038765004131601,2026-04-15,Video,"דור, לוחם שנפ@ע אנ!שות, הבטיח לאחיו שירוץ איתו מרתון עוד כשהיה בטיפול הנמרץ. השבוע הוא קיים את ההבטחה: שני האחים רצו יחד במרתון באיטליה @mayarachlin",24,47812,1103,5,3,1,20
7629019879244336385,2026-04-15,Video,"הייתם מנחשים? הסופרת של ""עוזרת בית"" חשפה את הזהות שלה לראשונה - שרה כהן, רופאה @amitharari 📸: AP",13,40287,869,2,26,3,42
7629001816004463893,2026-04-15,Video,"נעמה חולת הסרטן החליטה להיאבק בעזרת הרשתות כדי לקבל תרופה שיכולה להציל את חייה - והצליחה👇 נעמה טרזי בת ה-23, שמתמודדת עם סרטן גרורתי בשלב 4 ועברה כריתת רחם ושחלות, סורבה על ידי קופת חולים ""כללית"" לקבל תרופה שיכולה להציל את חייה. נעמה פרסמה את הסיפור שלה ברשתות החברתיות בניסיון לגרום לקופת החולים לשנות את ההחלטה - והצליחה. לאחר פרסום הפוסט וגם לאחר פניית ""כאן חדשות"" לקופת חולים ""כללית"", קופת החולים החליטה לשנות את החלטתה ותספק לנעמה את התרופה שהיא זקוקה לה נעמה כתבה בפוסט שפרסמה בניסיון לקבל את ה",30,159303,7727,87,104,24,154
7628973093603593489,2026-04-15,Video,"עשו מהלימון לימונדה📼👑: לאחר שתחנות הרדיו הממסדי השליכו את התקליטים שלהם לפח, האחים ראובני התחילו למכור קסטות בעזרת מוכר לימונדה - וכך התחילה אימפריית המוזיקה המזרחית של ""האחים ראובני"" @pelegnet",60,66839,1395,10,45,8,86
7628967647702437137,2026-04-15,Video,"""רואים לכם!"": חברות הכנסת טלי גוטליב, לימור סון הר-מלך ומאי גולן הוצאו מהדיון בבג""ץ על העתירות להדחת בן גביר",35,235719,6654,225,408,120,388
7628708626433084689,2026-04-15,Video,"ההורים זעמו: ""הקצין התורן בבסיס היה חובש כיפה"" @itsikzuarets",157,650324,33741,771,3382,845,1403
7628717097874443537,2026-04-14,Video,"החופשה הבאה בטן-גב בחוף בצידון? שגריר ישראל אופטימי אחרי סבב השיחות עם שגרירת לבנון: ""אנחנו מאוחדים בצורך לח.ס.ל את הר.ש.ע של ח*זבאללה - נחצה את הגבול רק עם בגדי ים"" (נתן גוטמן)",28,30730,594,4,21,5,30
7628709587293621521,2026-04-14,Video,"אגב, הוא נתן 100 דולר טיפ (מיכל רשף)",161,180545,5177,8,97,17,174
7628681535339646209,2026-04-14,Video,"מוחמד חדיד העלה סרטון של כוכב הרשת, יוחנן טווינה רוקד במדי צה""ל - מה המסר של יוחנן לאבא של הדוגמניות האנטי-ישראליות בלה וג'יג'י?✨📢 @mayarachlin @yochanan_twina",100,595340,32585,237,4010,299,1344
7628651313110191380,2026-04-14,Video,"⁨	לא מוכן לוותר על הפרידה: חברו לצוות של אייל אוריאל ביאנקו ז״ל שנפצע באותה התקרית בדרום לבנון, הגיע להלוויה על אלונקה⁩",16,612283,53710,1140,723,102,1313
7628584113741630740,2026-04-14,Video,הכל בגלל סכסוך אישי? @rubihammerschlag,189,150348,3183,30,146,46,128
7628606569789312277,2026-04-14,Video,"״אתה יודע שיש לי פחד במה״ 💔: יאסה, אלמנתו של רס״ם אייל אוריאל ביאנקו ז״ל, נפרדה ממנו בהלווייתו",20,93331,5940,224,29,7,115
7628583602636279060,2026-04-14,Video,לא ידעו? או העדיפו לשתוק? (דב גיל-הר) #שואה #יוםהשואה #נזכורולאנשכח,856,517676,36403,118,549,100,2434
7628583257210096916,2026-04-14,Video,זוכרים את ליל הכטב״מים האיראני הראשון? ככה הוא נראה היום @maylaurencelola,454,107206,3031,10,62,6,158
7628335238074109204,2026-04-13,Video,תיעוד חריג: משאית לפינוי אשפה שעוררה את חשד הבודקים הביטחוניים במעבר חוצה שומרון נעצרה לבדיקה - ובתא האשפה שלה התגלו כ-40 פלסטינים שניסו להסתנן לישראל @Itay Blumental איתי בלומנטל  (כרמלה מנשה),24,302039,5932,55,735,177,371
7628332441194990868,2026-04-13,Video,התינוקת מברגן בלזן שנולדה אחרי תשעה חודשי היריון בתנאים בלתי אפשריים (יפעת עמיאל),545,217465,17647,63,273,52,954
7628115020932517141,2026-04-13,Video,למה דור ה-z מתלהב ממכשיר בן 20 שנה? @yaelciec,176,184403,9056,67,528,68,644
7628111895366470932,2026-04-13,Video,"אלדר, אם חד הורית לשני ילדים, מצאה את עצמה בגיל 40 חוזרת לגור אצל אמא שלה @lielkyzer1",348,672711,24840,294,1603,522,1460
7628065223278169361,2026-04-13,Video,"הקרב על המייפל: האם הסירופ המתוק יסבך את ""בית הפנקייק""? סועד הגיש תביעה ייצוגית נגד המסעדה המיתולוגית בטענה שהרוטב לא באמת עשוי ממייפל טהור והתחרט - אבל עורך הדין שלו החליט להמשיך בהליך בלעדיו @roiyanovsky",269,364951,11026,138,977,152,579
7627977162561178896,2026-04-12,Video,"נוסטלגיה בשידור חי: רגע לפני שיוצאים לדרך חדשה, אגדות ""שירים ושערים"" וקולות הזהב של הספורט הישראלי מתאחדים באולפן אחד לחגיגה של פעם ב-90 שנה (אורי לוי, רינה מצליח @sharondavidovitch)",48,184465,2863,67,96,44,123
7627951656105217301,2026-04-12,Video,"מי צריך חדר כושר כשיש את דליה מנטבר (מנהלת תחום פילאטיס במרכז האקדמי לוינסקי-וינגייט) באולפן? 🏃‍♀️ ""שעת כושר"" - גרסת 2026 @mayarachlin",26,65822,473,16,17,4,13
7627940872792870164,2026-04-12,Video,"לא, לא חזרתם בזמן: שירים ושערים חזרה בתוכנית מיוחדת במסגרת חגיגות 90 שנות שידור ציבורי 🥹",27,52300,437,17,27,19,24
7627596350128999701,2026-04-12,Video,"הצצה נדירה אל מאחורי הקלעים של שיתוף הפעולה ההיסטורי: הקצינים שניהלו את המערכה כתף אל כתף חושפים איך זה נראה מבפנים, ומה באמת קרה בדרמת החילוץ בשטח האויב איילה חסון",595,189719,4275,34,170,65,292
7627453046053686548,2026-04-11,Video,"""כמו פעם"": חוזרים לימים שכיבסו ביד, חרשו בקומביין ובישלו על פרימוס (רובי המרשלג)",47,405215,11325,38,348,73,662
7627422121140014356,2026-04-11,Video,לאיזו עדה יש המטבח הכי טעים? (עופר חלפון),802,26972,250,3,13,6,13
7627245452039326993,2026-04-10,Video,המטבח המרוקאי הפך למטבח הלאומי - או שיש לו מתחרים? (עופר חלפון),802,186858,3089,247,143,51,261
7627058958145948945,2026-04-10,Video,כולם הצליחו ליום הראשון בחזרה בבית הספר? @liran_kogahinoff,174,464454,18679,326,2596,131,1015
7627058456381377810,2026-04-10,Video,"פצחנים טוענים שהצליחו לחדור למערכות מידע רגיש סביב הרמטכ״ל לשעבר, וכך לחשוף את התמונות והסרטונים, שבחלקם מכילים מידע ביטחוני לצד חומרים אישיים נוספים @itayblumental1",174,264960,6803,49,268,60,272
7627006999615573249,2026-04-10,Video,למה כולם פתאום רוצים להגיע לירח? זה הסיפור של המרוץ הכי יקר בעולם  #רקשתדעו #ירח #חלל #חללית #כוכבים @talfraz,118,198281,12771,36,884,217,757
7626780451574779157,2026-04-09,Video,"""איך אבא ואמא אמורים להספיד את הילד שלהם?"": סמ""ר טובאל יוסף ליפשיץ ז""ל הובא למנוחות  (מיכל וסרמן)",36,234724,12155,1693,197,48,383
7626721145709972757,2026-04-09,Video,כבר התחלתם לארוז? אולי עוד מוקדם להתלהב #נתבג #טיסות #איראן #אלעל #חופשה  (אופיר הלפרין),187,159989,2323,16,169,53,116
7626720726019591445,2026-04-09,Video,"הסוף ללידות בחניה, לפחות לסבב הזה #איראן #יולדות #לידה #הריון #היריון (נוב ראובני)",194,140645,2343,13,121,49,77
7626719740018298133,2026-04-09,Video,בואו לאכול איתי בספיישל פסח - ומי שלא צופה מרור @amitharari,222,79304,1082,5,9,3,25
7626654453562641665,2026-04-09,Video,"""אפשר אולי להאריך את המלחמ_ה?"": אחרי 40 יום - כמה הילדים רוצים בכלל לחזור לבית הספר? @liran_kogahinoff #ביתספר #לימודים #איראן",21,158911,7168,106,372,29,222
7626422452326878485,2026-04-08,Video,"תומר, אלמנתו של רס""ן עילי זיסר ז""ל, שיתפה בפוסט בפייסבוק: ""אני מחפשת זוגיות"" @ifatglick1 (תמר אלמוג)",51,579897,31803,169,443,65,716
7626378017622822164,2026-04-08,Video,אין דבר מגבש כמו לשבת יחד במקלט בשלוש לפנות בוקר: מוריה והשכנים מהבניין רק ניסו להעביר את הזמן במקלט - והפכו לכוכבי סרטון ויראלי. תייגו שכן שהיה זורם (אלון שרביט),67,791324,63556,197,975,135,1757
7626374469472537877,2026-04-08,Video,"גאווה ישראלית עצומה: עמרי וייס שרעבי, עדיין לא בן 13, הוחתם בברצלונה. בספרד כבר הכריזו - ""הוא העתיד של קבוצת הכדורגל"" @yoavborowitz 📸: diariosport/Instagram",21,900344,37966,208,3258,787,1847
7626152891308428565,2026-04-07,Video,"לנה אוסטרובסקי-גרשוביץ ליוותה דורות של שחקנים כשלימדה פיתוח קול בבתי הספר הגדולים למשחק. השבוע נר3חה לצד בעלה, בנה וכלתה כשט*ל איראני פגע בביתם שבחיפה 💔 @doritassarafmizra",154,297423,14904,655,249,57,452
7626152818327571733,2026-04-07,Video,"תיעודים מרהיבים, תקלת שירותים - וצנצנת נוטלה מעופפת: ארטמיס 2 עושה היסטוריה בחלל (יואב זהבי)",209,264550,10252,63,293,34,558
7626069082646777108,2026-04-07,Video,"אחרי שבימים האחרונים הבטיחו דוברים מטעם משמרות המהפכה שאזרחי איראן יגנו בגופם על מטרות התק*פה - איראנים יצרו ""שרשראות אנושיות"" מסביב לתחנות כוח, גשרים ומתקני אנרגיה במדינה כדי למנוע את הפ33תם (גיא מעיין, איתמר מרגלית)",48,330496,9400,327,483,95,383
7625915774321921300,2026-04-07,Video,עם כל השכנים במקלט: אוריה מחולון ארגן מסיבת הפתעה ליום ההולדת ה-80 של שכנתו עדנה (יונתן אוחיון),32,113964,3870,27,48,13,79
7625901728998673684,2026-04-07,Video,"""ברוכים הבאים לשכונה הישנה שלי"": האסטרונאוט המנוח ג'ים לוול, שטס לירח ב-1968 באפולו 8, בירך את חברי צוות ארטמיס 2 כשהם התקרבו לירח. לוול, שהלך לעולמו באוגוסט האחרון, הקליט את הברכה זמן קצר לפני מותו 📸: AP, NASA",37,146388,4570,17,43,6,165
7625893281087507733,2026-04-07,Video,ארטמיס 2 השלימה את משימתה בהצלחה: האסטרונאוטים הקיפו את הירח והפכו לבני האדם שהתרחקו הכי הרבה מכדור הארץ - יותר מחברי אפולו 13 ב-1970. הנשיא טראמפ שוחח איתם ושמע מהם על הצד הרחוק של הירח  (רם ברנדס) 📸: NASA,25,215146,8303,38,175,42,281
7625745608636140820,2026-04-07,Video,משלחת ארטמיס 2 תטיס לראשונה מזה עשורים אנשים מסביב לירח,176,274341,8852,70,201,36,388
7625747021491653909,2026-04-06,Video,השם הוא בוט. קלוד בוט @amsterdamski2  #בינהמלאכותית #בינה_מלאכותית #צאטgpt,905,141327,2883,37,740,332,791
7625697129993866516,2026-04-06,Video,"טראמפ באירוע לכבוד הפסחא בבית הלבן (וזו גם הסיבה למוזיקה ברקע): ""האיראנים רוצים שייפלו עליהם פצצ!ת כי הם רוצים להיות חופשיים"" (ישי בר יוסף)",17,128538,2485,40,41,11,97
7625580647049972993,2026-04-06,Video,"נגמרו חיי הפאר: קרובי משפחתו של אחד מסמלי משמרות המהפכה חיו בארה""ב - עד שהאמריקנים החליטו שהחגיגה שלהם הסתיימה (מיכל רשף)",211,144931,4487,46,149,57,168
7625568704121556225,2026-04-06,Video,איך נשמע אירוויזיון בקוריאנית או וייטנאמית? תחרות המוזיקה הגדולה בעולם נוחתת באסיה – בגרסה מחודשת של הפורמט האירופי המוכר @amitharari,232,112321,5808,159,689,91,498
7625564798993845520,2026-04-06,Video,"צעד קטן לאדם – צעד גדול בדרך חזרה לירח: חללית ""ארטמיס 2"" מתקרבת ליעד שלה, רק אלפי קילומטרים מהירח @yoavzehavi10",196,93368,2445,24,71,20,102
7625533853775465745,2026-04-06,Video,תרחיש האימים של כל טייס התממש: מה קרה באותם רגעים דרמטיים של איתור הנווט – ואיך נראות ההכנות בישראל לאירוע דומה? @itayblumental1,370,680181,19449,105,794,272,1409
7625369030265703700,2026-04-05,Video,קליפ שכנים שכבש את הרשת וגרם להמונים לקנא במרחב המוגן הכי ויראלי בישראל (אלון שרביט),548,1078849,55956,329,1349,331,2489
7625349699947466001,2026-04-05,Video,"יום אחרי ההופעה המדהימה ברבע גמר הגביע האנגלי, דניאל פרץ במסר לעם ישראל: ""אתם נותנים לי המון המון כוח"" (דב גיל-הר)",52,215095,7262,152,37,8,174
7625293970402266375,2026-04-05,Video,"נחשים ותמנונים: ההבטחות ששר הביטחון ישראל כ""ץ מפזר כבר שנתיים (עומר קמפלר)",91,68111,867,43,40,11,53
7625287646784277778,2026-04-05,Video,"חופש ביטוי או סכנת נפשות? אלון לי גרין, מפגין שנעצר אתמול בכיכר הבימה, וסנ""צ איציק אלפסי מדוברות המשטרה מסבירים את עמדותיהם  (יונתן אוחיון)",57,122888,2827,161,65,19,140
7625282471411617042,2026-04-05,Video,דווקא עכשיו: משפחת לאו מירושלים מתכוונת לעבור לקריית שמונה כבר בקיץ הקרוב (יונתן אוחיון),39,229422,12162,77,366,42,296
7625237404240186645,2026-04-05,Video,אז מה דעתכם? (שלי טפיירו),954,1362724,46650,942,7881,1528,5173
7625238759914704148,2026-04-05,Video,"""הפכנו ממשפחה מאושרת למשפחה שכ!לה, יש לנו חור בלב שלא יתמלא לעולם"" 💔",84,207249,16751,982,139,25,319
7625215816090357012,2026-04-05,Video,מה היינו עושים בלעדיה? (אילה חסון),492,412024,12045,105,618,252,845
7624978176942279956,2026-04-04,Video,"כשהסדרה מתערבבת במציאות: ביתו של השחקן שרון אלכסנדר ספג נזקים מטיל איראני - מה קרה כשהוא ניסה להיעזר בצופה אדוקה של ""החממה""?  @ifatglick1, תמר אלמוג #גליקותמר",70,869205,62919,560,13444,1062,3669
7624939704873520404,2026-04-04,Video,"עידן, בן 5 מדימונה, מסביר על המל@מה: ""הם כמו שני רשעים, אנחנו לפחות עם אחד""  (אמיר גרא)",34,75521,1563,13,23,1,54
7624817930592734484,2026-04-04,Video,דימונה נהפכה למוקד יר* מרכזי - כולל פג*עה ישירה אחת עם עשרות פצ!עים - ותושבי העיר מנסים לעכל את המציאות החדשה שנכפתה עליהם (אמיר גרא),847,254146,5467,28,401,115,326
7624571403152428306,2026-04-03,Video,גורם ביטחוני מערבי: אחד מאנשי הצוות שהיו על המטוס האמריקני חולץ. בתיעוד ניתן לראות מטוס של חיל האוויר האמריקני טס בגובה נמוך מעל אדמת איראן במסגרת החיפושים @Itay Blumental איתי בלומנטל ,19,617933,12391,69,199,46,474
7624421145579687189,2026-04-03,Video,המשחק שכל המפורסמים נופלים בו @ittaishickman2,680,176338,3851,35,128,25,273
7624283659129916693,2026-04-02,Video,מה זה שמה בשמיים? 🌪 @erancicurel1,124,758578,22816,259,3994,845,1385
7624281833844313364,2026-04-02,Video,בדרך לעשות היסטוריה? ארבעת האסטרונאוטים ששוגרו למקום הכי רחוק אליו הגיע אדם אי פעם @amitharari,206,621397,24266,281,1148,179,1362
7624155420835302676,2026-04-02,Video,"נוסעים בטיסה מקוסטה ריקה לאטלנטה ראו מהחלון נוף לא שגרתי - את שיגור החללית ארטמיס 2, שהמריאה לירח 🌕✈️ 📸: רויטרס ",9,680964,15080,58,819,120,689
7624126593052478727,2026-04-02,Video,"מושבה אנושית ראשונה מחוץ לכדור הארץ? כל הפרטים על השיגור הדרמטי של נאס""א הלילה לירח",36,9169,135,3,2,0,9
7624122103570189575,2026-04-02,Video,הנשיא טראמפ מאחל חג פסח שמח  (רם ברנדס),42,157410,12552,405,862,363,463
7623778585605655829,2026-04-01,Video,"לא בפעם הראשונה: צעירים ניסו להבריח גדיים להר הבית ""במטרה להקריב קורבן פסח"" - ועוכבו על ידי המשטרה צילום: חוזרים להר @haimgoldich",39,493071,16709,686,1342,195,610
7623707663079099669,2026-04-01,Video,מאבק של יותר מאלף שנים עומד לחזור לסיבוב חדש? #בשכונה_שלנו @roi kais,413,324233,7194,57,475,242,544
7623714135166979349,2026-04-01,Video,"ב' נפ3ע קשה בלבנון מ*רי נ""ט של חיזבאללה ואיבד את רגלו. המסר שלו מבית החולים: ""זו זכות להגן על תושבי הצפון, נביא לכם את השקט שמגיע לכם"" @itayblumental1",41,309795,18152,71,562,203,455
7623682201254726933,2026-04-01,Video,ט*לים במקום מים? פרויקט הדגל של איראן נחשף - ואיתו המחירים הכבדים #רקשתדעו,113,663861,21762,54,4358,2230,1325
7623667727038876948,2026-04-01,Video,"ה*רי מאיראן: לפחות 10 זירות נפילה במרכז. במד""א מעדכנים - ילדה בת 11 נפ3עה קשה בבני ברק, נער ואישה נוספים נפ3עו בינוני (ורד פלמן)",6,244177,12394,35,958,131,269
7623499936910363921,2026-04-01,Video,בין האזעקות והשיגורים - ממשיכים להכין את מאכלי החג (עופר חלפון),481,42275,404,2,23,9,17
7623497804194909456,2026-03-31,Video,"בתי המלון בישראל הם המרוויחים הגדולים בעקבות ביטולי הטיסות בחג, ויש כאלה שנפתחים אפילו עכשיו (נעם גולדברג)",273,239288,4490,32,934,270,980
7623489137684892949,2026-03-31,Video,"שבועות ספורים לפני שנפל: סרן נועם מדמוני ז""ל בדברי פרידה והערכה להורי פקודיו ביחידת אגוז, רגע לפני שעבר לסיירת הנח""ל. ערן, אביו של אחד מלוחמיו ששיתף את התיעוד, כתב בכאב: ""הבנים שלנו יישארו צוות מדמוני לנצח, מעריך ואוהב אותך לעולמים 💔"" @חיים גולדיטש ",33,1093125,74952,1551,1444,358,2028
7623425418560883989,2026-03-31,Video,"שובר לב: אימו של סרן נועם מדמוני ז""ל נפרדת מבנה 💔",73,1532487,117065,5583,5079,1273,4074
